method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCSlidingWeighted;173;122;13017;8600;11680;0
SVCSlidingWeighted;405;282;30366;20200;26960;0
SVCSlidingWeighted;409;298;30604;20400;27269;0
SVCSlidingWeighted;91;54;6858;4500;6230;0
SVCSlidingWeighted;88;49;6628;4350;5938;0
SVCSlidingWeighted;166;104;12475;8250;11115;0
SVCSlidingWeighted;383;254;28619;19100;25443;0
SVCBestWeighted;15;70;1190;700;1428;14
SVCBestWeighted;173;782;13404;8600;16328;172
SVCBestWeighted;254;1160;19693;12650;23994;253
SVCBestWeighted;96;422;7363;4750;8978;95
SVCBestWeighted;132;589;10228;6550;12455;131
SVCBestWeighted;226;1154;17637;11250;21462;225
SVCBestWeighted;119;571;9207;5900;11213;118
SVCBestWeighted;29;128;2365;1400;2841;28
SVCBestWeighted;98;427;7629;4850;9278;97
SVCBestWeighted;59;288;4704;2900;5690;58
SVCBestWeighted;159;811;12385;7900;15071;158
SVCBestWeighted;102;443;7936;5050;9653;101
SVCBestWeighted;7;26;577;300;679;6
SVCBestWeighted;36;155;2818;1750;3413;35
SVCBestWeighted;146;636;11247;7250;13712;145
SVCBestWeighted;165;783;12776;8200;15564;164
SVCBestWeighted;58;289;4592;2850;5561;57
SVCBestWeighted;73;325;5762;3600;6986;72
SVCBestWeighted;276;1289;21323;13750;25998;275
SVCBestWeighted;127;611;9928;6300;12070;126
SVCBestWeighted;87;414;6812;4300;8274;86
SVCBestWeighted;197;925;15354;9800;18686;196
SVCBestWeighted;80;383;6274;3950;7617;79
SVCBestWeighted;11;47;919;500;1089;10
SVCBestWeighted;169;815;13162;8400;16018;168
SVCBestWeighted;123;583;9538;6100;11612;122
SVCBestWeighted;239;1186;18634;11900;22680;238
SVCBestWeighted;260;1216;20001;12950;24404;259
SVCBestWeighted;62;300;4914;3050;5951;61
SVCBestWeighted;11;30;871;500;1041;10
SVCBestWeighted;243;1160;18849;12100;22963;242
SVCBestWeighted;232;996;17875;11550;21802;231
SVCBestWeighted;53;262;4180;2600;5064;52
SVCBestWeighted;60;299;4738;2950;5741;59
SVCBestWeighted;30;163;2430;1450;2923;29
SVCBestWeighted;9;25;732;400;868;8
SVCBestWeighted;379;1812;29216;18900;35642;378
SVCBestWeighted;330;1452;25377;16450;30970;329
SVCBestWeighted;156;730;12110;7750;14745;155
SVCBestWeighted;211;988;16399;10500;19969;210
SVCBestWeighted;41;205;3241;2000;3921;40
SVCBestWeighted;446;2095;34470;22250;42035;445
SVCBestWeighted;212;1019;16456;10550;20043;211
SVCBestWeighted;15;63;1220;700;1458;14
SVCBestWeighted;65;306;5123;3200;6211;64
SVCBestWeighted;240;1098;18537;11950;22600;239
SVCBestWeighted;250;1136;19260;12450;23493;249
SVCBestWeighted;150;712;11689;7450;14222;149
SVCBestWeighted;42;187;3382;2050;4079;41
SVCBestWeighted;11;45;882;500;1052;10
SVCBestWeighted;151;743;11785;7500;14335;150
SVCBestWeighted;12;41;968;550;1155;11
SVCBestWeighted;501;2392;38773;25000;47273;500
SVCBestWeighted;415;1847;31924;20700;38962;414
SVCBestWeighted;24;100;1893;1150;2284;23
SVCBestWeighted;115;493;8921;5700;10859;114
SVCBestWeighted;143;700;11101;7100;13515;142
SVCBestWeighted;86;404;6731;4250;8176;85
SVCBestWeighted;174;801;13410;8650;16351;173
SVCBestWeighted;33;163;2598;1600;3142;32
SVCBestWeighted;28;128;2237;1350;2696;27
SVCBestWeighted;97;444;7536;4800;9168;96
SVCBestWeighted;23;116;1837;1100;2211;22
SVCBestWeighted;182;873;14031;9050;17108;181
SVCBestWeighted;188;957;14560;9350;17739;187
SVCBestWeighted;147;673;11441;7300;13923;146
SVCBestWeighted;68;307;5344;3350;6483;67
SVCBestWeighted;68;332;5303;3350;6442;67
SVCBestWeighted;84;358;6528;4150;7939;83
SVCBestWeighted;365;1622;28152;18200;34340;364
SVCBestWeighted;430;2020;33189;21450;40482;429
SVCBestWeighted;139;687;10778;6900;13124;138
SVCBestWeighted;109;549;8466;5400;10302;108
SVCBestWeighted;330;1482;25502;16450;31095;329
SVCBestWeighted;5;13;406;200;474;4
SVCBestWeighted;135;638;10467;6700;12745;134
SVCBestWeighted;225;1040;17249;11200;21057;224
SVCBestWeighted;76;367;5949;3750;7224;75
SVCBestWeighted;329;1549;25353;16400;30929;328
SVCBestWeighted;210;983;16274;10450;19827;209
SVCBestWeighted;125;527;9585;6200;11693;124
SVCBestWeighted;7;30;582;300;684;6
SVCBestWeighted;52;245;4039;2550;4906;51
SVCBestWeighted;63;296;4970;3100;6024;62
SVCBestWeighted;92;418;7246;4550;8793;91
SVCBestWeighted;40;209;3149;1950;3812;39
SVCBestWeighted;77;316;5940;3800;7232;76
SVCBestWeighted;60;311;4727;2950;5730;59
SVCBestWeighted;32;122;2488;1550;3015;31
SVCBestWeighted;16;67;1281;750;1536;15
SVCBestWeighted;24;107;1891;1150;2282;23
SVCBestWeighted;176;850;13676;8750;16651;175
SVCBestWeighted;71;325;5502;3500;6692;70
SVCBestWeighted;350;1668;27128;17450;33061;349
SVCBestWeighted;169;796;13227;8400;16083;168
SVCBestWeighted;232;1047;17941;11550;21868;231
SVCBestWeighted;350;1636;26886;17450;32819;349
SVCBestWeighted;338;1638;26076;16850;31805;337
SVCBestWeighted;50;220;3920;2450;4753;49
SVCBestWeighted;329;1535;25511;16400;31087;328
SVCBestWeighted;198;882;15147;9850;18496;197
SVCBestWeighted;492;2292;37820;24550;46167;491
SVCBestWeighted;113;510;8733;5600;10637;112
SVCBestWeighted;25;118;2006;1200;2414;24
SVCBestWeighted;61;304;4841;3000;5861;60
SVCBestWeighted;21;141;1740;1000;2080;20
SVCBestWeighted;194;954;15027;9650;18308;193
SVCBestWeighted;141;668;11006;7000;13386;140
SVCBestWeighted;136;599;10456;6750;12751;135
SVCBestWeighted;133;624;10255;6600;12499;132
SVCBestWeighted;140;648;10826;6950;13189;139
SVCBestWeighted;326;1520;25113;16250;30638;325
SVCBestWeighted;160;774;12506;7950;15209;159
SVCBestWeighted;308;1394;23757;15350;28976;307
SVCBestWeighted;100;474;7858;4950;9541;99
SVCBestWeighted;17;59;1332;800;1604;16
SVCBestWeighted;66;279;5101;3250;6206;65
SVCBestWeighted;197;910;15229;9800;18561;196
SVCBestWeighted;116;546;9057;5750;11012;115
SVCBestWeighted;181;874;14018;9000;17078;180
SVCBestWeighted;175;795;13430;8700;16388;174
SVCBestWeighted;470;2147;36167;23450;44140;469
SVCBestWeighted;542;2416;41587;27050;50784;541
SVCBestWeighted;103;457;8049;5100;9783;102
SVCBestWeighted;66;386;5228;3250;6333;65
SVCBestWeighted;16;69;1322;750;1577;15
SVCBestWeighted;48;207;3765;2350;4564;47
SVCBestWeighted;151;678;11661;7500;14211;150
SVCBestWeighted;176;780;13507;8750;16482;175
SVCBestWeighted;92;462;7206;4550;8753;91
SVCBestWeighted;140;646;10785;6950;13148;139
SVCBestWeighted;138;632;10709;6850;13038;137
SVCBestWeighted;305;1482;23437;15200;28605;304
SVCBestWeighted;11;42;894;500;1064;10
SVCBestWeighted;60;261;4677;2950;5680;59
SVCBestWeighted;38;201;3037;1850;3666;37
SVCBestWeighted;358;1706;27643;17850;33712;357
SVCBestWeighted;161;750;12557;8000;15277;160
SVCBestWeighted;115;548;9041;5700;10979;114
SVCBestWeighted;165;789;12790;8200;15578;164
SVCBestWeighted;173;808;13311;8600;16235;172
SVCBestWeighted;11;34;890;500;1060;10
