method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestWeighted;48;260;3075;3525;3874;47
SVCBestWeighted;42;235;2760;3075;3457;41
SVCBestWeighted;159;940;9671;11850;12357;158
SVCBestWeighted;65;372;4065;4800;5153;64
SVCBestWeighted;138;771;8465;10275;10794;137
SVCBestWeighted;23;133;1529;1650;1903;22
SVCBestWeighted;44;233;2799;3225;3530;43
SVCBestWeighted;36;189;2261;2625;2856;35
SVCBestWeighted;136;821;8455;10125;10750;135
SVCBestWeighted;31;188;2037;2250;2547;30
SVCBestWeighted;693;4222;41577;51900;53341;692
SVCBestWeighted;47;308;3111;3450;3893;46
SVCBestWeighted;91;575;5742;6750;7272;90
SVCBestWeighted;30;154;1895;2175;2388;29
SVCBestWeighted;7;32;547;450;649;6
SVCBestWeighted;245;1491;14838;18300;18986;244
SVCBestWeighted;124;762;7606;9225;9697;123
SVCBestWeighted;97;562;5997;7200;7629;96
SVCBestWeighted;227;1366;13645;16950;17487;226
SVCBestWeighted;54;321;3383;3975;4284;53
SVCBestWeighted;17;76;1171;1200;1443;16
SVCBestWeighted;132;809;8003;9825;10230;131
SVCBestWeighted;80;503;5050;5925;6393;79
SVCBestWeighted;90;494;5517;6675;7030;89
SVCBestWeighted;226;1385;13778;16875;17603;225
SVCBestWeighted;104;615;6510;7725;8261;103
SVCBestWeighted;61;397;3930;4500;4950;60
SVCBestWeighted;69;404;4305;5100;5461;68
SVCBestWeighted;57;360;3607;4200;4559;56
SVCBestWeighted;33;170;2113;2400;2657;32
SVCBestWeighted;14;75;940;975;1161;13
SVCBestWeighted;309;1870;18811;23100;24047;308
SVCBestWeighted;301;1867;18084;22500;23184;300
SVCBestWeighted;101;607;6255;7500;7955;100
SVCBestWeighted;140;849;8559;10425;10922;139
SVCBestWeighted;406;2597;24787;30375;31672;405
SVCBestWeighted;55;379;3490;4050;4408;54
SVCBestWeighted;114;686;7000;8475;8921;113
SVCBestWeighted;262;1614;15897;19575;20334;261
SVCBestWeighted;103;595;6253;7650;7987;102
SVCBestWeighted;24;141;1614;1725;2005;23
SVCBestWeighted;78;472;4826;5775;6135;77
SVCBestWeighted;44;239;2792;3225;3523;43
SVCBestWeighted;212;1295;12866;15825;16453;211
SVCBestWeighted;402;2446;24308;30075;31125;401
SVCBestWeighted;170;1047;10391;12675;13264;169
SVCBestWeighted;33;185;2090;2400;2634;32
SVCBestWeighted;217;1316;13210;16200;16882;216
SVCBestWeighted;176;1076;10941;13125;13916;175
SVCBestWeighted;62;421;4051;4575;5088;61
SVCBestWeighted;108;672;6720;8025;8539;107
SVCBestWeighted;105;622;6524;7800;8292;104
SVCBestWeighted;274;1700;16478;20475;21119;273
SVCBestWeighted;67;424;4294;4950;5416;66
SVCBestWeighted;114;692;7042;8475;8963;113
