method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCSlidingWeighted;430;278;22702;38610;27587;0
SVCSlidingWeighted;10;10;646;810;723;0
SVCSlidingWeighted;901;528;47344;81000;57604;0
SVCSlidingWeighted;727;405;38029;65340;46383;0
SVCSlidingWeighted;251;144;13295;22500;16183;0
SVCSlidingWeighted;70;32;3867;6210;4673;0
SVCSlidingWeighted;23;11;1312;1980;1543;0
SVCSlidingWeighted;28;18;1627;2430;1945;0
SVCSlidingWeighted;1046;650;54951;94050;66822;0
SVCSlidingWeighted;515;318;27059;46260;32894;0
SVCSlidingWeighted;257;177;13732;23040;16577;0
SVCSlidingWeighted;312;178;16711;27990;20267;0
SVCSlidingWeighted;386;220;20493;34650;24919;0
SVCSlidingWeighted;315;161;16767;28260;20359;0
SVCSlidingWeighted;1213;757;63402;109080;77272;0
SVCSlidingWeighted;1280;724;66959;115110;81573;0
SVCSlidingWeighted;241;141;12776;21600;15506;0
SVCSlidingWeighted;1201;723;62784;108000;76525;0
SVCSlidingWeighted;56;19;3161;4950;3803;0
SVCSlidingWeighted;350;224;18424;31410;22421;0
SVCSlidingWeighted;118;75;6333;10530;7630;0
SVCSlidingWeighted;411;229;21664;36900;26380;0
SVCSlidingWeighted;222;112;11933;19890;14457;0
SVCSlidingWeighted;971;535;51049;87300;62197;0
SVCSlidingWeighted;27;11;1590;2340;1849;0
SVCSlidingWeighted;327;195;17069;29340;20792;0
SVCSlidingWeighted;398;234;20973;35730;25448;0
SVCSlidingWeighted;109;57;5975;9720;7260;0
SVCSlidingWeighted;842;456;44341;75690;53992;0
SVCSlidingWeighted;137;62;7450;12240;9027;0
SVCSlidingWeighted;301;166;15886;27000;19328;0
SVCSlidingWeighted;141;70;7441;12600;9036;0
SVCSlidingWeighted;7;7;441;540;476;0
SVCSlidingWeighted;354;201;18975;31770;23004;0
SVCSlidingWeighted;568;288;29907;51030;36494;0
SVCSlidingWeighted;1250;768;65611;112410;80006;0
SVCSlidingWeighted;48;22;2718;4230;3281;0
SVCSlidingWeighted;260;150;13799;23310;16745;0
SVCSlidingWeighted;580;335;30368;52110;37065;0
SVCSlidingWeighted;251;125;13321;22500;16207;0
SVCSlidingWeighted;773;477;40751;69480;49558;0
SVCSlidingWeighted;199;103;10751;17820;13071;0
SVCSlidingWeighted;1421;835;74600;127800;90786;0
SVCSlidingWeighted;20;13;1214;1710;1406;0
SVCSlidingWeighted;406;214;21651;36450;26292;0
SVCSlidingWeighted;626;364;32834;56250;39949;0
SVCSlidingWeighted;71;34;3850;6300;4663;0
SVCSlidingWeighted;543;328;28694;48780;34879;0
SVCSlidingWeighted;301;197;15921;27000;19347;0
SVCSlidingWeighted;1178;710;61707;105930;75232;0
SVCSlidingWeighted;591;324;31206;53100;38030;0
SVCSlidingWeighted;335;172;17911;30060;21723;0
SVCSlidingWeighted;207;127;11159;18540;13546;0
SVCSlidingWeighted;185;105;10139;16560;12258;0
SVCSlidingWeighted;338;207;18094;30330;21995;0
SVCSlidingWeighted;932;554;49275;83790;59907;0
SVCSlidingWeighted;536;296;28384;48150;34564;0
SVCSlidingWeighted;791;513;41455;71100;50358;0
SVCSlidingWeighted;556;285;29084;49950;35440;0
SVCSlidingWeighted;580;307;30341;52110;37005;0
SVCSlidingWeighted;268;146;14044;24030;17116;0
SVCSlidingWeighted;140;69;7654;12510;9268;0
SVCSlidingWeighted;887;549;46757;79740;56883;0
SVCSlidingWeighted;260;174;13731;23310;16623;0
SVCSlidingWeighted;315;188;16661;28260;20224;0
SVCSlidingWeighted;462;232;24418;41490;29681;0
SVCSlidingWeighted;1134;672;59841;101970;72845;0
SVCSlidingWeighted;190;108;10240;17010;12355;0
SVCSlidingWeighted;1484;865;77553;133470;94547;0
SVCSlidingWeighted;172;75;9268;15390;11259;0
SVCSlidingWeighted;182;99;9625;16290;11698;0
SVCSlidingWeighted;281;156;14830;25200;18009;0
SVCSlidingWeighted;39;26;2190;3420;2596;0
SVCSlidingWeighted;922;459;48541;82890;59204;0
SVCSlidingWeighted;262;111;14041;23490;17076;0
SVCSlidingWeighted;365;207;19336;32760;23514;0
SVCSlidingWeighted;105;52;5774;9360;6970;0
SVCSlidingWeighted;240;178;12653;21510;15316;0
SVCSlidingWeighted;916;532;48308;82350;58837;0
SVCSlidingWeighted;123;75;6625;10980;8005;0
SVCSlidingWeighted;219;109;11736;19620;14307;0
SVCSlidingWeighted;48;38;2643;4230;3144;0
SVCSlidingWeighted;199;111;10385;17820;12692;0
SVCSlidingWeighted;523;310;27566;46980;33547;0
SVCSlidingWeighted;89;43;4872;7920;5905;0
SVCSlidingWeighted;421;251;22194;37800;26932;0
SVCSlidingWeighted;198;111;10590;17730;12841;0
SVCSlidingWeighted;163;115;8602;14580;10456;0
SVCSlidingWeighted;1202;662;62873;108090;76677;0
SVCSlidingWeighted;245;142;13053;21960;15835;0
SVCSlidingWeighted;524;291;27731;47070;33778;0
SVCSlidingWeighted;196;135;10499;17550;12712;0
SVCSlidingWeighted;97;63;5376;8640;6471;0
SVCSlidingWeighted;586;332;30952;52650;37613;0
SVCSlidingWeighted;64;40;3515;5670;4214;0
SVCSlidingWeighted;1435;835;75327;129060;91809;0
SVCSlidingWeighted;182;114;9846;16290;11920;0
SVCSlidingWeighted;99;66;5396;8820;6477;0
SVCSlidingWeighted;94;57;5148;8370;6210;0
SVCSlidingWeighted;333;191;17683;29880;21503;0
SVCSlidingWeighted;121;41;6491;10800;7878;0
SVCSlidingWeighted;774;417;41163;69570;50195;0
SVCSlidingWeighted;21;13;1216;1800;1427;0
SVCSlidingWeighted;11;5;707;900;800;0
SVCSlidingWeighted;234;112;12458;20970;15147;0
SVCSlidingWeighted;285;166;15239;25560;18496;0
SVCSlidingWeighted;612;338;32082;54990;39148;0
SVCSlidingWeighted;228;147;12139;20430;14710;0
SVCSlidingWeighted;53;32;3038;4680;3640;0
SVCSlidingWeighted;428;249;22584;38430;27478;0
SVCSlidingWeighted;107;48;5844;9540;7062;0
SVCSlidingWeighted;948;610;49804;85230;60503;0
SVCSlidingWeighted;252;146;13445;22590;16322;0
SVCSlidingWeighted;6;7;412;450;426;0
SVCSlidingWeighted;181;85;9798;16200;11888;0
SVCSlidingWeighted;162;75;8825;14490;10690;0
SVCSlidingWeighted;228;137;12296;20430;14891;0
SVCSlidingWeighted;11;12;662;900;731;0
SVCSlidingWeighted;244;149;13068;21870;15797;0
