method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestWeighted;491;2251;37537;24500;45867;490
SVCBestWeighted;524;2512;40318;26150;49209;523
SVCBestWeighted;401;1888;30855;20000;37655;400
SVCBestWeighted;60;264;4686;2950;5689;59
SVCBestWeighted;27;111;2136;1300;2578;26
SVCBestWeighted;101;521;7873;5000;9573;100
SVCBestWeighted;232;1127;17985;11550;21912;231
SVCBestWeighted;124;560;9644;6150;11735;123
SVCBestWeighted;85;423;6604;4200;8032;84
SVCBestWeighted;426;2065;32773;21250;39998;425
SVCBestWeighted;38;177;2996;1850;3625;37
SVCBestWeighted;68;334;5316;3350;6455;67
SVCBestWeighted;202;1017;15796;10050;19213;201
SVCBestWeighted;21;69;1620;1000;1960;20
SVCBestWeighted;54;247;4256;2650;5157;53
SVCBestWeighted;33;135;2539;1600;3083;32
SVCBestWeighted;56;249;4378;2750;5313;55
SVCBestWeighted;56;270;4356;2750;5291;55
SVCBestWeighted;78;355;6104;3850;7413;77
SVCBestWeighted;292;1382;22480;14550;27427;291
SVCBestWeighted;37;190;2926;1800;3538;36
SVCBestWeighted;25;106;1955;1200;2363;24
SVCBestWeighted;418;1839;32185;20850;39274;417
SVCBestWeighted;282;1280;21701;14050;26478;281
SVCBestWeighted;117;613;9245;5800;11217;116
SVCBestWeighted;588;2749;45177;29350;55156;587
SVCBestWeighted;58;303;4596;2850;5565;57
SVCBestWeighted;170;778;13211;8450;16084;169
SVCBestWeighted;14;55;1121;650;1342;13
SVCBestWeighted;109;538;8389;5400;10225;108
SVCBestWeighted;632;2998;48577;31550;59304;631
SVCBestWeighted;61;297;4807;3000;5827;60
SVCBestWeighted;82;477;6527;4050;7904;81
SVCBestWeighted;47;228;3708;2300;4490;46
SVCBestWeighted;205;1000;15996;10200;19464;204
SVCBestWeighted;512;2451;39395;25550;48082;511
SVCBestWeighted;137;632;10661;6800;12973;136
SVCBestWeighted;28;119;2274;1350;2733;27
SVCBestWeighted;63;299;4999;3100;6053;62
SVCBestWeighted;218;1034;16922;10850;20611;217
SVCBestWeighted;15;64;1181;700;1419;14
SVCBestWeighted;87;365;6780;4300;8242;86
SVCBestWeighted;103;446;7980;5100;9714;102
SVCBestWeighted;96;485;7517;4750;9132;95
SVCBestWeighted;10;36;818;450;971;9
SVCBestWeighted;137;671;10754;6800;13066;136
SVCBestWeighted;249;1184;19367;12400;23583;248
SVCBestWeighted;103;545;8104;5100;9838;102
SVCBestWeighted;252;1247;19469;12550;23736;251
SVCBestWeighted;92;423;7177;4550;8724;91
SVCBestWeighted;394;1876;30513;19650;37194;393
SVCBestWeighted;61;292;4819;3000;5839;60
SVCBestWeighted;111;469;8611;5500;10481;110
SVCBestWeighted;172;800;13302;8550;16209;171
SVCBestWeighted;99;443;7684;4900;9350;98
SVCBestWeighted;7;18;576;300;678;6
SVCBestWeighted;229;1021;17558;11400;21434;228
SVCBestWeighted;188;880;14584;9350;17763;187
SVCBestWeighted;334;1546;25847;16650;31508;333
SVCBestWeighted;106;522;8338;5250;10123;105
SVCBestWeighted;44;222;3459;2150;4190;43
SVCBestWeighted;83;383;6526;4100;7920;82
SVCBestWeighted;274;1294;21109;13650;25750;273
SVCBestWeighted;89;442;6901;4400;8397;88
SVCBestWeighted;110;530;8585;5450;10438;109
SVCBestWeighted;8;30;668;350;787;7
SVCBestWeighted;235;1057;18096;11700;22074;234
SVCBestWeighted;182;915;14203;9050;17280;181
SVCBestWeighted;60;271;4634;2950;5637;59
SVCBestWeighted;30;135;2425;1450;2918;29
SVCBestWeighted;108;522;8442;5350;10261;107
SVCBestWeighted;45;204;3490;2200;4238;44
SVCBestWeighted;100;416;7770;4950;9453;99
SVCBestWeighted;24;119;1924;1150;2315;23
SVCBestWeighted;61;265;4797;3000;5817;60
SVCBestWeighted;339;1669;26200;16900;31946;338
SVCBestWeighted;18;56;1399;850;1688;17
SVCBestWeighted;13;52;1071;600;1275;12
SVCBestWeighted;5;17;403;200;471;4
SVCBestWeighted;163;746;12623;8100;15377;162
SVCBestWeighted;225;1137;17527;11200;21335;224
SVCBestWeighted;134;588;10364;6650;12625;133
SVCBestWeighted;44;216;3496;2150;4227;43
SVCBestWeighted;187;839;14405;9300;17567;186
SVCBestWeighted;223;1026;17184;11100;20958;222
SVCBestWeighted;187;884;14571;9300;17733;186
SVCBestWeighted;68;315;5240;3350;6379;67
SVCBestWeighted;6;22;482;250;567;5
SVCBestWeighted;49;208;3846;2400;4662;48
SVCBestWeighted;92;444;7246;4550;8793;91
SVCBestWeighted;84;419;6613;4150;8024;83
SVCBestWeighted;48;229;3764;2350;4563;47
SVCBestWeighted;21;96;1714;1000;2054;20
SVCBestWeighted;5;3;388;200;456;4
SVCBestWeighted;15;66;1212;700;1450;14
SVCBestWeighted;65;306;5136;3200;6224;64
SVCBestWeighted;80;366;6220;3950;7563;79
SVCBestWeighted;38;191;2977;1850;3606;37
