method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCCVBestWeighted-loo;152;151;7751;13590;9397;151
SVCCVBestWeighted-loo;3;5;279;180;289;2
SVCCVBestWeighted-loo;12;24;909;990;1043;11
SVCCVBestWeighted-loo;333;350;16587;29880;20281;332
SVCCVBestWeighted-loo;4;1;338;270;372;3
SVCCVBestWeighted-loo;129;141;6819;11520;8257;128
SVCCVBestWeighted-loo;99;100;5244;8820;6356;98
SVCCVBestWeighted-loo;158;172;8527;14130;10274;157
SVCCVBestWeighted-loo;142;127;7734;12690;9302;141
SVCCVBestWeighted-loo;283;321;14522;25380;17597;282
SVCCVBestWeighted-loo;12;46;957;990;1062;11
SVCCVBestWeighted-loo;301;295;15132;27000;18452;300
SVCCVBestWeighted-loo;302;311;15012;27090;18259;301
SVCCVBestWeighted-loo;62;91;3494;5490;4174;61
SVCCVBestWeighted-loo;11;17;794;900;910;10
SVCCVBestWeighted-loo;85;74;4706;7560;5706;84
SVCCVBestWeighted-loo;19;47;1315;1620;1508;18
SVCCVBestWeighted-loo;79;80;4363;7020;5230;78
SVCCVBestWeighted-loo;157;169;8066;14040;9880;156
SVCCVBestWeighted-loo;11;16;796;900;896;10
SVCCVBestWeighted-loo;131;137;7431;11700;8892;130
SVCCVBestWeighted-loo;406;425;20360;36450;24908;405
SVCCVBestWeighted-loo;35;48;2102;3060;2493;34
SVCCVBestWeighted-loo;269;229;13578;24120;16578;268
SVCCVBestWeighted-loo;21;38;1358;1800;1589;20
SVCCVBestWeighted-loo;170;193;9058;15210;10994;169
SVCCVBestWeighted-loo;203;222;10081;18180;12343;202
SVCCVBestWeighted-loo;100;108;5673;8910;6848;99
SVCCVBestWeighted-loo;69;94;3995;6120;4770;68
SVCCVBestWeighted-loo;19;16;1257;1620;1492;18
SVCCVBestWeighted-loo;219;184;10550;19620;13002;218
SVCCVBestWeighted-loo;118;139;6407;10530;7702;117
SVCCVBestWeighted-loo;81;106;4547;7200;5419;80
SVCCVBestWeighted-loo;104;120;5844;9270;7073;103
SVCCVBestWeighted-loo;24;46;1601;2070;1833;23
SVCCVBestWeighted-loo;23;25;1470;1980;1700;22
SVCCVBestWeighted-loo;95;109;4713;8460;5698;94
SVCCVBestWeighted-loo;116;130;6382;10350;7735;115
SVCCVBestWeighted-loo;101;112;5236;9000;6429;100
SVCCVBestWeighted-loo;199;179;9957;17820;12238;198
SVCCVBestWeighted-loo;193;172;9718;17280;11852;192
SVCCVBestWeighted-loo;155;184;8323;13860;10012;154
SVCCVBestWeighted-loo;269;264;13682;24120;16727;268
SVCCVBestWeighted-loo;35;22;1917;3060;2301;34
SVCCVBestWeighted-loo;48;76;3048;4230;3593;47
SVCCVBestWeighted-loo;6;9;469;450;521;5
SVCCVBestWeighted-loo;211;192;10877;18900;13250;210
SVCCVBestWeighted-loo;280;289;14168;25110;17215;279
SVCCVBestWeighted-loo;63;66;3504;5580;4213;62
SVCCVBestWeighted-loo;160;179;8215;14310;9963;159
SVCCVBestWeighted-loo;25;43;1630;2160;1895;24
SVCCVBestWeighted-loo;84;116;4645;7470;5565;83
SVCCVBestWeighted-loo;150;130;7822;13410;9559;149
SVCCVBestWeighted-loo;182;217;9761;16290;11752;181
SVCCVBestWeighted-loo;91;116;4950;8100;5900;90
SVCCVBestWeighted-loo;18;27;1217;1530;1424;17
SVCCVBestWeighted-loo;85;91;4683;7560;5678;84
SVCCVBestWeighted-loo;7;18;604;540;659;6
SVCCVBestWeighted-loo;200;189;10682;17910;12941;199
SVCCVBestWeighted-loo;5;13;439;360;492;4
SVCCVBestWeighted-loo;197;195;9919;17640;12089;196
SVCCVBestWeighted-loo;113;113;6020;10080;7340;112
SVCCVBestWeighted-loo;36;66;2333;3150;2687;35
SVCCVBestWeighted-loo;16;14;979;1350;1175;15
SVCCVBestWeighted-loo;315;339;15969;28260;19362;314
SVCCVBestWeighted-loo;107;111;5918;9540;7088;106
SVCCVBestWeighted-loo;42;49;2661;3690;3132;41
SVCCVBestWeighted-loo;19;37;1339;1620;1503;18
SVCCVBestWeighted-loo;107;92;6153;9540;7381;106
SVCCVBestWeighted-loo;93;106;5027;8280;6021;92
SVCCVBestWeighted-loo;52;53;3213;4590;3801;51
SVCCVBestWeighted-loo;110;106;6024;9810;7243;109
SVCCVBestWeighted-loo;12;14;892;990;1021;11
SVCCVBestWeighted-loo;266;289;12780;23850;15799;265
SVCCVBestWeighted-loo;134;137;7172;11970;8722;133
SVCCVBestWeighted-loo;88;110;4848;7830;5790;87
SVCCVBestWeighted-loo;114;102;5843;10170;7157;113
SVCCVBestWeighted-loo;254;257;12912;22770;15737;253
SVCCVBestWeighted-loo;223;240;11452;19980;13929;222
SVCCVBestWeighted-loo;19;28;1272;1620;1457;18
SVCCVBestWeighted-loo;11;24;807;900;928;10
SVCCVBestWeighted-loo;75;72;4313;6660;5136;74
SVCCVBestWeighted-loo;147;130;7662;13140;9251;146
SVCCVBestWeighted-loo;39;49;2295;3420;2706;38
SVCCVBestWeighted-loo;83;111;4543;7380;5445;82
SVCCVBestWeighted-loo;101;116;5687;9000;6769;100
SVCCVBestWeighted-loo;24;22;1388;2070;1665;23
SVCCVBestWeighted-loo;28;40;1911;2430;2222;27
SVCCVBestWeighted-loo;129;133;6829;11520;8236;128
SVCCVBestWeighted-loo;48;58;2914;4230;3423;47
SVCCVBestWeighted-loo;101;100;5659;9000;6804;100
SVCCVBestWeighted-loo;122;116;6054;10890;7371;121
SVCCVBestWeighted-loo;12;19;774;990;909;11
SVCCVBestWeighted-loo;19;25;1257;1620;1452;18
SVCCVBestWeighted-loo;140;156;7132;12510;8775;139
SVCCVBestWeighted-loo;47;40;2807;4140;3325;46
SVCCVBestWeighted-loo;146;169;7806;13050;9371;145
SVCCVBestWeighted-loo;201;200;9872;18000;12057;200
SVCCVBestWeighted-loo;19;16;1231;1620;1459;18
SVCCVBestWeighted-loo;149;168;7959;13320;9664;148
SVCCVBestWeighted-loo;71;96;3927;6300;4756;70
SVCCVBestWeighted-loo;450;426;21483;40410;26650;449
SVCCVBestWeighted-loo;59;51;3150;5220;3848;58
SVCCVBestWeighted-loo;147;144;7458;13140;9087;146
SVCCVBestWeighted-loo;261;263;13005;23400;15832;260
SVCCVBestWeighted-loo;191;201;10011;17100;12074;190
SVCCVBestWeighted-loo;117;102;6059;10440;7406;116
SVCCVBestWeighted-loo;399;380;19130;35820;23506;398
SVCCVBestWeighted-loo;93;87;4945;8280;6038;92
SVCCVBestWeighted-loo;336;317;15903;30150;19491;335
SVCCVBestWeighted-loo;29;37;1868;2520;2196;28
SVCCVBestWeighted-loo;33;44;1870;2880;2261;32
SVCCVBestWeighted-loo;32;41;1916;2790;2260;31
SVCCVBestWeighted-loo;101;124;6070;9000;7172;100
SVCCVBestWeighted-loo;81;80;4594;7200;5529;80
SVCCVBestWeighted-loo;37;50;2140;3240;2535;36
SVCCVBestWeighted-loo;190;198;10145;17010;12324;189
SVCCVBestWeighted-loo;46;78;2841;4050;3336;45
SVCCVBestWeighted-loo;218;235;10934;19530;13286;217
SVCCVBestWeighted-loo;12;46;947;990;1068;11
SVCCVBestWeighted-loo;86;90;4181;7650;5131;85
SVCCVBestWeighted-loo;30;40;2024;2610;2359;29
SVCCVBestWeighted-loo;67;100;3801;5940;4517;66
SVCCVBestWeighted-loo;889;833;40959;79920;50895;888
SVCCVBestWeighted-loo;125;133;6950;11160;8271;124
SVCCVBestWeighted-loo;86;90;4876;7650;5825;85
SVCCVBestWeighted-loo;65;80;3696;5760;4434;64
SVCCVBestWeighted-loo;212;210;10964;18990;13286;211
SVCCVBestWeighted-loo;51;59;2950;4500;3481;50
SVCCVBestWeighted-loo;52;56;3147;4590;3742;51
SVCCVBestWeighted-loo;259;258;13172;23220;15999;258
SVCCVBestWeighted-loo;114;140;6280;10170;7603;113
SVCCVBestWeighted-loo;367;313;18021;32940;22187;366
SVCCVBestWeighted-loo;74;117;4058;6570;4858;73
SVCCVBestWeighted-loo;37;35;2198;3240;2635;36
SVCCVBestWeighted-loo;78;109;4255;6930;5103;77
SVCCVBestWeighted-loo;8;12;605;630;678;7
SVCCVBestWeighted-loo;47;55;2743;4140;3280;46
SVCCVBestWeighted-loo;29;36;1808;2520;2160;28
SVCCVBestWeighted-loo;39;45;2354;3420;2797;38
SVCCVBestWeighted-loo;138;159;7134;12330;8704;137
SVCCVBestWeighted-loo;25;51;1679;2160;1943;24
SVCCVBestWeighted-loo;79;85;4595;7020;5432;78
SVCCVBestWeighted-loo;50;62;3012;4410;3563;49
SVCCVBestWeighted-loo;12;17;830;990;960;11
SVCCVBestWeighted-loo;192;212;10219;17190;12412;191
SVCCVBestWeighted-loo;263;285;13341;23580;16256;262
SVCCVBestWeighted-loo;36;42;2200;3150;2595;35
SVCCVBestWeighted-loo;38;48;2419;3330;2826;37
SVCCVBestWeighted-loo;4;3;344;270;377;3
SVCCVBestWeighted-loo;68;96;4007;6030;4749;67
SVCCVBestWeighted-loo;22;28;1575;1890;1815;21
SVCCVBestWeighted-loo;29;40;1937;2520;2243;28
SVCCVBestWeighted-loo;10;8;721;810;816;9
SVCCVBestWeighted-loo;6;12;447;450;508;5
SVCCVBestWeighted-loo;22;32;1457;1890;1684;21
SVCCVBestWeighted-loo;38;36;2174;3330;2628;37
SVCCVBestWeighted-loo;11;17;754;900;881;10
SVCCVBestWeighted-loo;98;94;5565;8730;6691;97
SVCCVBestWeighted-loo;79;105;4601;7020;5425;78
SVCCVBestWeighted-loo;91;133;5044;8100;6060;90
SVCCVBestWeighted-loo;78;107;4318;6930;5156;77
SVCCVBestWeighted-loo;24;32;1435;2070;1694;23
SVCCVBestWeighted-loo;118;134;6280;10530;7583;117
SVCCVBestWeighted-loo;97;102;5773;8640;6847;96
SVCCVBestWeighted-loo;415;406;19885;37260;24532;414
SVCCVBestWeighted-loo;102;86;5270;9090;6451;101
SVCCVBestWeighted-loo;44;62;2639;3870;3115;43
SVCCVBestWeighted-loo;100;87;5070;8910;6210;99
SVCCVBestWeighted-loo;16;27;1160;1350;1316;15
SVCCVBestWeighted-loo;122;122;6314;10890;7709;121
SVCCVBestWeighted-loo;40;37;2427;3510;2881;39
SVCCVBestWeighted-loo;15;18;881;1260;1056;14
SVCCVBestWeighted-loo;83;106;4717;7380;5615;82
SVCCVBestWeighted-loo;66;84;3625;5850;4402;65
SVCCVBestWeighted-loo;258;256;13513;23130;16420;257
SVCCVBestWeighted-loo;26;44;1671;2250;1949;25
SVCCVBestWeighted-loo;158;218;8105;14130;9871;157
SVCCVBestWeighted-loo;43;48;2609;3780;3088;42
SVCCVBestWeighted-loo;135;108;7510;12060;9014;134
SVCCVBestWeighted-loo;42;57;2570;3690;3023;41
SVCCVBestWeighted-loo;94;141;5580;8370;6520;93
SVCCVBestWeighted-loo;16;31;1094;1350;1279;15
SVCCVBestWeighted-loo;13;27;960;1080;1080;12
SVCCVBestWeighted-loo;218;251;11418;19530;13851;217
SVCCVBestWeighted-loo;247;204;11325;22140;14169;246
SVCCVBestWeighted-loo;18;31;1306;1530;1511;17
SVCCVBestWeighted-loo;79;92;4691;7020;5546;78
SVCCVBestWeighted-loo;32;48;2017;2790;2358;31
SVCCVBestWeighted-loo;36;34;2021;3150;2419;35
SVCCVBestWeighted-loo;11;19;811;900;937;10
SVCCVBestWeighted-loo;238;242;11570;21330;14203;237
SVCCVBestWeighted-loo;28;33;1731;2430;2038;27
SVCCVBestWeighted-loo;150;188;8283;13410;9934;149
SVCCVBestWeighted-loo;62;54;3495;5490;4187;61
SVCCVBestWeighted-loo;162;181;8130;14490;9922;161
SVCCVBestWeighted-loo;57;72;3138;5040;3788;56
SVCCVBestWeighted-loo;433;419;21481;38880;26262;432
SVCCVBestWeighted-loo;148;159;8195;13230;9802;147
SVCCVBestWeighted-loo;123;140;6448;10980;7802;122
SVCCVBestWeighted-5kfold;48;79;3041;4230;3567;47
SVCCVBestWeighted-5kfold;162;217;9115;14490;10818;161
SVCCVBestWeighted-5kfold;47;84;2851;4140;3348;46
SVCCVBestWeighted-5kfold;51;70;3142;4500;3731;50
SVCCVBestWeighted-5kfold;313;328;15532;28080;18991;312
SVCCVBestWeighted-5kfold;602;612;28432;54090;35139;601
SVCCVBestWeighted-5kfold;22;57;1477;1890;1743;21
SVCCVBestWeighted-5kfold;123;152;6628;10980;7969;122
SVCCVBestWeighted-5kfold;44;52;2612;3870;3082;43
SVCCVBestWeighted-5kfold;78;89;4135;6930;4997;77
SVCCVBestWeighted-5kfold;47;84;2948;4140;3502;46
SVCCVBestWeighted-5kfold;16;46;1171;1350;1322;15
SVCCVBestWeighted-5kfold;15;34;1055;1260;1227;14
SVCCVBestWeighted-5kfold;131;200;6996;11700;8418;130
SVCCVBestWeighted-5kfold;5;36;519;360;520;4
SVCCVBestWeighted-5kfold;181;213;9126;16200;11189;180
SVCCVBestWeighted-5kfold;193;223;9797;17280;11944;192
SVCCVBestWeighted-5kfold;592;642;28272;53190;34795;591
SVCCVBestWeighted-5kfold;301;321;14958;27000;18325;300
SVCCVBestWeighted-5kfold;18;47;1349;1530;1529;17
SVCCVBestWeighted-5kfold;290;356;14932;26010;18103;289
SVCCVBestWeighted-5kfold;214;219;10718;19170;13137;213
SVCCVBestWeighted-5kfold;144;156;7761;12870;9399;143
SVCCVBestWeighted-5kfold;143;185;7485;12780;9103;142
SVCCVBestWeighted-5kfold;62;84;3755;5490;4370;61
SVCCVBestWeighted-5kfold;59;86;3501;5220;4158;58
SVCCVBestWeighted-5kfold;663;636;31251;59580;38689;662
SVCCVBestWeighted-5kfold;30;63;2082;2610;2395;29
SVCCVBestWeighted-5kfold;16;28;1113;1350;1270;15
SVCCVBestWeighted-5kfold;139;223;7760;12420;9249;138
SVCCVBestWeighted-5kfold;96;103;5393;8550;6458;95
SVCCVBestWeighted-5kfold;44;59;2675;3870;3172;43
SVCCVBestWeighted-5kfold;9;30;718;720;807;8
SVCCVBestWeighted-5kfold;205;274;11119;18360;13314;204
SVCCVBestWeighted-5kfold;85;157;4739;7560;5644;84
SVCCVBestWeighted-5kfold;174;188;9082;15570;11033;173
SVCCVBestWeighted-5kfold;36;65;2303;3150;2697;35
SVCCVBestWeighted-5kfold;6;19;499;450;555;5
SVCCVBestWeighted-5kfold;29;46;2028;2520;2349;28
SVCCVBestWeighted-5kfold;69;93;3732;6120;4455;68
SVCCVBestWeighted-5kfold;28;52;1848;2430;2148;27
SVCCVBestWeighted-5kfold;30;53;1948;2610;2263;29
SVCCVBestWeighted-5kfold;72;144;4282;6390;5024;71
SVCCVBestWeighted-5kfold;49;77;2789;4320;3334;48
SVCCVBestWeighted-5kfold;9;25;738;720;830;8
SVCCVBestWeighted-5kfold;80;116;4529;7110;5387;79
SVCCVBestWeighted-5kfold;28;51;1782;2430;2085;27
SVCCVBestWeighted-5kfold;288;346;14706;25830;17737;287
SVCCVBestWeighted-5kfold;100;129;5688;8910;6822;99
SVCCVBestWeighted-5kfold;17;35;1207;1440;1405;16
SVCCVBestWeighted-5kfold;417;505;20295;37440;24925;416
SVCCVBestWeighted-5kfold;38;45;2296;3330;2733;37
SVCCVBestWeighted-5kfold;106;119;5698;9450;6905;105
SVCCVBestWeighted-5kfold;32;65;2124;2790;2470;31
SVCCVBestWeighted-5kfold;121;151;6371;10800;7713;120
SVCCVBestWeighted-5kfold;78;93;4454;6930;5328;77
SVCCVBestWeighted-5kfold;35;74;2405;3060;2777;34
SVCCVBestWeighted-5kfold;177;185;9543;15840;11480;176
SVCCVBestWeighted-5kfold;26;84;1782;2250;2044;25
SVCCVBestWeighted-5kfold;8;43;707;630;759;7
SVCCVBestWeighted-5kfold;107;141;6069;9540;7305;106
SVCCVBestWeighted-5kfold;131;199;7644;11700;9064;130
SVCCVBestWeighted-5kfold;114;126;5718;10170;6988;113
SVCCVBestWeighted-5kfold;26;53;1849;2250;2102;25
SVCCVBestWeighted-5kfold;59;117;3670;5220;4276;58
SVCCVBestWeighted-5kfold;73;117;4398;6480;5181;72
SVCCVBestWeighted-5kfold;286;322;14246;25650;17365;285
SVCCVBestWeighted-5kfold;41;61;2472;3600;2900;40
SVCCVBestWeighted-5kfold;19;38;1447;1620;1635;18
SVCCVBestWeighted-5kfold;18;41;1266;1530;1457;17
SVCCVBestWeighted-5kfold;451;490;21741;40500;26753;450
SVCCVBestWeighted-5kfold;305;362;15280;27360;18640;304
SVCCVBestWeighted-5kfold;95;134;5430;8460;6458;94
SVCCVBestWeighted-5kfold;26;76;1603;2250;1874;25
SVCCVBestWeighted-5kfold;276;330;13785;24750;16794;275
SVCCVBestWeighted-5kfold;47;85;2925;4140;3426;46
SVCCVBestWeighted-5kfold;8;10;651;630;742;7
SVCCVBestWeighted-5kfold;258;255;13182;23130;16005;257
SVCCVBestWeighted-5kfold;116;170;6402;10350;7629;115
SVCCVBestWeighted-5kfold;126;183;6702;11250;8056;125
SVCCVBestWeighted-5kfold;34;52;2158;2970;2521;33
SVCCVBestWeighted-5kfold;130;165;7204;11610;8620;129
SVCCVBestWeighted-5kfold;288;320;14032;25830;17296;287
SVCCVBestWeighted-5kfold;57;93;3280;5040;3894;56
SVCCVBestWeighted-5kfold;37;76;2338;3240;2727;36
SVCCVBestWeighted-5kfold;94;123;5125;8370;6127;93
SVCCVBestWeighted-5kfold;20;32;1416;1710;1633;19
SVCCVBestWeighted-5kfold;52;82;2924;4590;3506;51
SVCCVBestWeighted-5kfold;673;767;31862;60480;39288;672
SVCCVBestWeighted-5kfold;154;171;8292;13770;9957;153
SVCCVBestWeighted-5kfold;82;109;4449;7290;5352;81
SVCCVBestWeighted-5kfold;231;314;12069;20700;14523;230
SVCCVBestWeighted-5kfold;104;121;5563;9270;6753;103
SVCCVBestWeighted-5kfold;33;58;2083;2880;2403;32
SVCCVBestWeighted-5kfold;51;72;3114;4500;3697;50
SVCCVBestWeighted-5kfold;5;21;469;360;510;4
SVCCVBestWeighted-5kfold;137;151;7288;12240;8757;136
SVCCVBestWeighted-5kfold;67;84;3892;5940;4643;66
SVCCVBestWeighted-5kfold;129;177;7148;11520;8597;128
SVCCVBestWeighted-5kfold;15;32;1071;1260;1236;14
SVCCVBestWeighted-5kfold;62;87;3534;5490;4245;61
SVCCVBestWeighted-5kfold;22;40;1483;1890;1707;21
SVCCVBestWeighted-5kfold;250;232;12622;22410;15428;249
SVCCVBestWeighted-5kfold;74;153;4432;6570;5234;73
SVCCVBestWeighted-5kfold;29;34;1906;2520;2240;28
SVCCVBestWeighted-5kfold;306;382;16115;27450;19453;305
SVCCVBestWeighted-5kfold;4;40;444;270;435;3
SVCCVBestWeighted-5kfold;437;482;21918;39240;26671;436
SVCCVBestWeighted-5kfold;9;24;642;720;725;8
SVCCVBestWeighted-5kfold;158;223;8376;14130;10132;157
SVCCVBestWeighted-5kfold;74;90;4091;6570;4876;73
SVCCVBestWeighted-5kfold;435;502;21799;39060;26514;434
SVCCVBestWeighted-5kfold;227;245;12127;20340;14638;226
SVCCVBestWeighted-5kfold;51;88;3026;4500;3562;50
SVCCVBestWeighted-5kfold;139;184;7631;12420;9179;138
SVCCVBestWeighted-5kfold;347;439;17353;31140;21060;346
SVCCVBestWeighted-5kfold;38;84;2464;3330;2879;37
SVCCVBestWeighted-5kfold;48;72;2795;4230;3343;47
SVCCVBestWeighted-5kfold;12;26;829;990;967;11
SVCCVBestWeighted-5kfold;20;43;1373;1710;1582;19
SVCCVBestWeighted-5kfold;62;103;3766;5490;4414;61
SVCCVBestWeighted-5kfold;130;193;6780;11610;8208;129
SVCCVBestWeighted-5kfold;113;121;6059;10080;7306;112
SVCCVBestWeighted-5kfold;30;36;1941;2610;2261;29
SVCCVBestWeighted-5kfold;8;20;621;630;705;7
SVCCVBestWeighted-5kfold;11;36;851;900;919;10
SVCCVBestWeighted-5kfold;31;56;2052;2700;2335;30
SVCCVBestWeighted-5kfold;271;332;13507;24300;16454;270
SVCCVBestWeighted-5kfold;65;97;3732;5760;4428;64
SVCCVBestWeighted-5kfold;91;129;5018;8100;6058;90
SVCCVBestWeighted-5kfold;78;110;4074;6930;4965;77
SVCCVBestWeighted-5kfold;336;402;17187;30150;20815;335
SVCCVBestWeighted-5kfold;141;170;7857;12600;9381;140
SVCCVBestWeighted-5kfold;65;82;3698;5760;4427;64
SVCCVBestWeighted-5kfold;103;129;5914;9180;7020;102
SVCCVBestWeighted-5kfold;164;179;8745;14670;10590;163
SVCCVBestWeighted-5kfold;269;325;13807;24120;16783;268
SVCCVBestWeighted-5kfold;45;102;2879;3960;3311;44
SVCCVBestWeighted-5kfold;75;139;4463;6660;5317;74
SVCCVBestWeighted-5kfold;61;64;3575;5400;4276;60
SVCCVBestWeighted-5kfold;292;329;14648;26190;17761;291
SVCCVBestWeighted-5kfold;289;351;14468;25920;17525;288
SVCCVBestWeighted-5kfold;35;84;2404;3060;2754;34
SVCCVBestWeighted-5kfold;312;289;15124;27990;18830;311
SVCCVBestWeighted-5kfold;244;280;12042;21870;14700;243
SVCCVBestWeighted-5kfold;431;475;21175;38700;26045;430
SVCCVBestWeighted-5kfold;765;811;36077;68760;44355;764
SVCCVBestWeighted-5kfold;11;60;952;900;1041;10
SVCCVBestWeighted-5kfold;298;394;14908;26730;18179;297
SVCCVBestWeighted-5kfold;15;18;1034;1260;1203;14
SVCCVBestWeighted-5kfold;113;147;6075;10080;7380;112
SVCCVBestWeighted-5kfold;93;161;4924;8280;5993;92
SVCCVBestWeighted-5kfold;479;563;23938;43020;29152;478
SVCCVBestWeighted-5kfold;298;349;15047;26730;18280;297
SVCCVBestWeighted-5kfold;26;40;1642;2250;1940;25
SVCCVBestWeighted-5kfold;80;126;4264;7110;5139;79
SVCCVBestWeighted-5kfold;145;173;7848;12960;9542;144
SVCCVBestWeighted-5kfold;55;74;3102;4860;3729;54
SVCCVBestWeighted-5kfold;84;145;4990;7470;5848;83
SVCCVBestWeighted-5kfold;20;64;1460;1710;1637;19
SVCCVBestWeighted-5kfold;185;193;9703;16560;11718;184
SVCCVBestWeighted-5kfold;102;149;5591;9090;6723;101
SVCCVBestWeighted-5kfold;198;257;10806;17730;12945;197
SVCCVBestWeighted-5kfold;45;66;2646;3960;3131;44
SVCCVBestWeighted-5kfold;92;101;5113;8190;6153;91
SVCCVBestWeighted-5kfold;91;123;5031;8100;6036;90
SVCCVBestWeighted-5kfold;52;74;3020;4590;3591;51
SVCCVBestWeighted-5kfold;22;38;1414;1890;1655;21
SVCCVBestWeighted-5kfold;33;46;1963;2880;2347;32
SVCCVBestWeighted-5kfold;84;129;4812;7470;5773;83
SVCCVBestWeighted-5kfold;82;97;4647;7290;5487;81
SVCCVBestWeighted-5kfold;64;83;3732;5670;4406;63
SVCCVBestWeighted-5kfold;145;206;7915;12960;9423;144
SVCCVBestWeighted-5kfold;8;50;716;630;760;7
SVCCVBestWeighted-5kfold;43;67;2714;3780;3208;42
SVCCVBestWeighted-5kfold;22;47;1414;1890;1664;21
SVCCVBestWeighted-5kfold;103;134;5779;9180;6922;102
SVCCVBestWeighted-5kfold;30;53;1894;2610;2248;29
SVCCVBestWeighted-5kfold;135;160;7218;12060;8735;134
SVCCVBestWeighted-5kfold;45;96;2834;3960;3316;44
SVCCVBestWeighted-5kfold;23;62;1630;1980;1832;22
SVCCVBestWeighted-5kfold;7;12;574;540;639;6
SVCCVBestWeighted-5kfold;141;161;7339;12600;8864;140
SVCCVBestWeighted-5kfold;9;24;715;720;798;8
SVCCVBestWeighted-5kfold;58;84;3247;5130;3854;57
SVCCVBestWeighted-5kfold;89;132;5002;7920;5993;88
SVCCVBestWeighted-5kfold;202;250;10330;18090;12627;201
SVCCVBestWeighted-5kfold;112;143;6005;9990;7266;111
SVCCVBestWeighted-5kfold;65;86;3697;5760;4404;64
SVCCVBestWeighted-5kfold;36;43;2350;3150;2765;35
SVCCVBestWeighted-5kfold;353;393;18001;31680;21847;352
SVCCVBestWeighted-5kfold;113;145;6052;10080;7328;112
SVCCVBestWeighted-5kfold;76;81;4230;6750;5050;75
SVCCVBestWeighted-5kfold;199;210;10084;17820;12320;198
SVCCVBestWeighted-5kfold;561;617;27479;50400;33774;560
SVCCVBestWeighted-5kfold;111;122;6192;9900;7475;110
SVCCVBestWeighted-5kfold;69;91;4201;6120;4952;68
SVCCVBestWeighted-5kfold;71;98;4085;6300;4907;70
SVCCVBestWeighted-5kfold;70;125;4160;6210;4881;69
SVCCVBestWeighted-5kfold;386;460;19797;34650;24021;385
SVCCVBestSlidingWeighted-5kfold;42;64;2322;3690;2776;41
SVCCVBestSlidingWeighted-5kfold;95;129;5069;8460;6116;94
SVCCVBestSlidingWeighted-5kfold;96;115;5245;8550;6299;95
SVCCVBestSlidingWeighted-5kfold;119;147;6065;10620;7347;118
SVCCVBestSlidingWeighted-5kfold;139;177;6797;12420;8327;138
SVCCVBestSlidingWeighted-5kfold;4;43;430;270;439;3
SVCCVBestSlidingWeighted-5kfold;51;82;2883;4500;3418;50
SVCCVBestSlidingWeighted-5kfold;248;302;12082;22230;14804;247
SVCCVBestSlidingWeighted-5kfold;92;155;4902;8190;5921;91
SVCCVBestSlidingWeighted-5kfold;132;155;6667;11790;8096;131
SVCCVBestSlidingWeighted-5kfold;10;45;809;810;902;9
SVCCVBestSlidingWeighted-5kfold;171;239;9034;15300;10929;170
SVCCVBestSlidingWeighted-5kfold;25;51;1568;2160;1842;24
SVCCVBestSlidingWeighted-5kfold;38;94;2420;3330;2818;37
SVCCVBestSlidingWeighted-5kfold;155;171;7798;13860;9547;154
SVCCVBestSlidingWeighted-5kfold;24;58;1476;2070;1740;23
SVCCVBestSlidingWeighted-5kfold;56;84;3124;4950;3798;55
SVCCVBestSlidingWeighted-5kfold;99;132;5338;8820;6359;98
SVCCVBestSlidingWeighted-5kfold;388;433;18135;34830;22514;387
SVCCVBestSlidingWeighted-5kfold;47;56;2745;4140;3261;46
SVCCVBestSlidingWeighted-5kfold;88;86;4654;7830;5722;87
SVCCVBestSlidingWeighted-5kfold;231;252;11288;20700;13827;230
SVCCVBestSlidingWeighted-5kfold;76;140;4279;6750;5089;75
SVCCVBestSlidingWeighted-5kfold;77;117;4301;6840;5179;76
SVCCVBestSlidingWeighted-5kfold;41;51;2409;3600;2818;40
SVCCVBestSlidingWeighted-5kfold;213;252;10781;19080;13134;212
SVCCVBestSlidingWeighted-5kfold;106;96;5427;9450;6591;105
SVCCVBestSlidingWeighted-5kfold;141;161;6801;12600;8301;140
SVCCVBestSlidingWeighted-5kfold;53;147;3370;4680;3924;52
SVCCVBestSlidingWeighted-5kfold;153;175;7664;13680;9373;152
SVCCVBestSlidingWeighted-5kfold;63;86;3525;5580;4199;62
SVCCVBestSlidingWeighted-5kfold;77;94;4180;6840;5036;76
SVCCVBestSlidingWeighted-5kfold;63;121;3382;5580;4006;62
SVCCVBestSlidingWeighted-5kfold;265;256;13043;23760;15853;264
SVCCVBestSlidingWeighted-5kfold;405;436;19313;36360;23706;404
SVCCVBestSlidingWeighted-5kfold;329;408;16747;29520;20238;328
SVCCVBestSlidingWeighted-5kfold;262;276;12333;23490;15237;261
SVCCVBestSlidingWeighted-5kfold;143;154;7446;12780;9112;142
SVCCVBestSlidingWeighted-5kfold;237;303;12063;21240;14783;236
SVCCVBestSlidingWeighted-5kfold;171;205;8790;15300;10642;170
SVCCVBestSlidingWeighted-5kfold;140;161;7292;12510;8826;139
SVCCVBestSlidingWeighted-5kfold;9;14;647;720;743;8
SVCCVBestSlidingWeighted-5kfold;63;79;3556;5580;4236;62
SVCCVBestSlidingWeighted-5kfold;115;145;6078;10260;7327;114
SVCCVBestSlidingWeighted-5kfold;29;70;1926;2520;2200;28
SVCCVBestSlidingWeighted-5kfold;349;402;17265;31320;21102;348
