method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestSlidingWeighted;60;447;8565;2950;12856;59
SVCBestSlidingWeighted;37;199;4868;1800;7579;36
SVCBestSlidingWeighted;126;858;17992;6250;26722;125
SVCBestSlidingWeighted;230;1702;33359;11450;49061;229
SVCBestSlidingWeighted;174;1204;24935;8650;36960;173
SVCBestSlidingWeighted;110;749;15685;5450;23249;109
SVCBestSlidingWeighted;73;483;10050;3600;15258;72
SVCBestSlidingWeighted;41;239;5713;2000;8607;40
SVCBestSlidingWeighted;12;61;1514;550;2418;11
SVCBestSlidingWeighted;15;67;1824;700;2957;14
SVCBestSlidingWeighted;127;887;18132;6300;26980;126
SVCCVBestSlidingWeighted;110;1382;17712;5450;15555;109
SVCCVBestSlidingWeighted;88;1012;13711;4350;12211;87
SVCCVBestSlidingWeighted;64;825;10140;3150;8993;63
SVCCVBestSlidingWeighted;258;3188;41430;12850;36582;257
SVCCVBestSlidingWeighted;187;2382;30272;9300;26709;186
SVCCVBestSlidingWeighted;75;891;11778;3700;10509;74
SVCCVBestSlidingWeighted;45;574;7085;2200;6263;44
SVCCVBestSlidingWeighted;70;863;11011;3450;9802;69
SVCCVBestSlidingWeighted;33;387;5074;1600;4566;32
SVCCVBestSlidingWeighted;74;903;11773;3650;10436;73
SVCCVBestSlidingWeighted;6;29;661;250;679;5
SVCCVBestSlidingWeighted;269;3577;43661;13400;38437;268
SVCCVBestSlidingWeighted;14;148;1944;650;1854;13
SVCCVBestSlidingWeighted;150;1818;24063;7450;21195;149
SVCCVBestSlidingWeighted;32;321;4707;1550;4322;31
SVCCVBestSlidingWeighted;131;1607;20704;6500;18447;130
SVCCVBestSlidingWeighted;89;1146;14220;4400;12595;88
SVCCVBestSlidingWeighted;101;1261;16101;5000;14270;100
SVCCVBestSlidingWeighted;111;1359;17677;5500;15613;110
SVCCVBestSlidingWeighted;60;662;9132;2950;8261;59
SVCCVBestSlidingWeighted;58;679;8921;2850;8048;57
SVCCVBestSlidingWeighted;133;1670;21225;6600;18755;132
SVCCVBestSlidingWeighted;45;513;7015;2200;6232;44
SVCCVBestSlidingWeighted;86;1047;13653;4250;12102;85
